metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_sending,1709104277,0.165000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_waiting,1709104277,340.108000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_receiving,1709104277,0.080000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_failed,1709104277,0.000000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
checks,1709104277,1.000000,login successful,,,,,,,,default,,,,,,,
checks,1709104277,1.000000,response body has token ,,,,,,,,default,,,,,,,
checks,1709104277,1.000000,response code is 200,,,,,,,,default,,,,,,,
data_sent,1709104277,2294.000000,,,,,,,,,default,,,,,,,
data_received,1709104277,501937.000000,,,,,,,,,default,,,,,,,
iteration_duration,1709104277,1564.803663,,,,,,,,,default,,,,,,,
iterations,1709104277,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1709104277,1.000000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_duration,1709104277,361.749000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_blocked,1709104277,51.012000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_connecting,1709104277,20.825000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_tls_handshaking,1709104277,29.982000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_sending,1709104277,0.215000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_waiting,1709104277,361.459000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_receiving,1709104277,0.075000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_failed,1709104277,0.000000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
checks,1709104277,1.000000,login successful,,,,,,,,default,,,,,,,
checks,1709104277,1.000000,response body has token ,,,,,,,,default,,,,,,,
checks,1709104277,1.000000,response code is 200,,,,,,,,default,,,,,,,
data_sent,1709104277,1066.000000,,,,,,,,,default,,,,,,,
data_received,1709104277,494756.000000,,,,,,,,,default,,,,,,,
iteration_duration,1709104277,1435.715210,,,,,,,,,default,,,,,,,
iterations,1709104277,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1709104277,1.000000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_duration,1709104277,103.079000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_blocked,1709104277,87.367000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_connecting,1709104277,20.299000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_tls_handshaking,1709104277,66.936000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_sending,1709104277,0.122000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_waiting,1709104277,42.621000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_receiving,1709104277,60.336000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_failed,1709104277,0.000000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_reqs,1709104277,1.000000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_duration,1709104277,331.801000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_blocked,1709104277,0.001000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_connecting,1709104277,0.000000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_tls_handshaking,1709104277,0.000000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_sending,1709104277,0.181000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_waiting,1709104277,331.545000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_receiving,1709104277,0.075000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_failed,1709104277,0.000000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
checks,1709104277,1.000000,login successful,,,,,,,,default,,,,,,,
checks,1709104277,1.000000,response body has token ,,,,,,,,default,,,,,,,
http_reqs,1709104277,1.000000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_duration,1709104277,332.081000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_blocked,1709104277,0.000000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_connecting,1709104277,0.000000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_tls_handshaking,1709104277,0.000000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_sending,1709104277,0.323000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_waiting,1709104277,331.688000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_receiving,1709104277,0.070000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_failed,1709104277,0.000000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
checks,1709104277,1.000000,login successful,,,,,,,,default,,,,,,,
checks,1709104277,1.000000,response body has token ,,,,,,,,default,,,,,,,
http_reqs,1709104277,1.000000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_duration,1709104277,191.923000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_blocked,1709104277,0.000000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_connecting,1709104277,0.000000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_tls_handshaking,1709104277,0.000000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_sending,1709104277,0.044000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_waiting,1709104277,84.088000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_receiving,1709104277,107.791000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_failed,1709104277,0.000000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
checks,1709104277,1.000000,response code is 200,,,,,,,,default,,,,,,,
data_sent,1709104277,2198.000000,,,,,,,,,default,,,,,,,
data_received,1709104277,501937.000000,,,,,,,,,default,,,,,,,
iteration_duration,1709104277,1539.789486,,,,,,,,,default,,,,,,,
iterations,1709104277,1.000000,,,,,,,,,default,,,,,,,
vus,1709104277,32.000000,,,,,,,,,,,,,,,,
vus_max,1709104277,40.000000,,,,,,,,,,,,,,,,
http_reqs,1709104277,1.000000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_duration,1709104277,367.516000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_blocked,1709104277,46.043000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_connecting,1709104277,16.649000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_tls_handshaking,1709104277,29.260000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_sending,1709104277,0.126000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_waiting,1709104277,367.331000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_receiving,1709104277,0.059000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_failed,1709104277,0.000000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
checks,1709104277,1.000000,login successful,,,,,,,,default,,,,,,,
checks,1709104277,1.000000,response body has token ,,,,,,,,default,,,,,,,
http_reqs,1709104277,1.000000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_duration,1709104277,142.203000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_blocked,1709104277,0.001000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_connecting,1709104277,0.000000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_tls_handshaking,1709104277,0.000000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_sending,1709104277,0.158000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_waiting,1709104277,47.243000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_receiving,1709104277,94.802000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_failed,1709104277,0.000000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_reqs,1709104277,1.000000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_duration,1709104277,338.132000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_blocked,1709104277,0.001000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_connecting,1709104277,0.000000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_tls_handshaking,1709104277,0.000000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_sending,1709104277,0.078000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_waiting,1709104277,337.127000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_receiving,1709104277,0.927000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_failed,1709104277,0.000000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
checks,1709104277,1.000000,login successful,,,,,,,,default,,,,,,,
checks,1709104277,1.000000,response body has token ,,,,,,,,default,,,,,,,
http_reqs,1709104277,1.000000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_duration,1709104277,95.975000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_blocked,1709104277,0.000000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_connecting,1709104277,0.000000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_tls_handshaking,1709104277,0.000000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_sending,1709104277,0.076000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_waiting,1709104277,34.919000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_receiving,1709104277,60.980000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_failed,1709104277,0.000000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
checks,1709104277,1.000000,response code is 200,,,,,,,,default,,,,,,,
data_sent,1709104277,2102.000000,,,,,,,,,default,,,,,,,
data_received,1709104277,501937.000000,,,,,,,,,default,,,,,,,
iteration_duration,1709104277,1523.425348,,,,,,,,,default,,,,,,,
iterations,1709104277,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1709104277,1.000000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_duration,1709104277,352.306000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_blocked,1709104277,0.000000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_connecting,1709104277,0.000000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_tls_handshaking,1709104277,0.000000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_sending,1709104277,0.416000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_waiting,1709104277,351.165000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_receiving,1709104277,0.725000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_failed,1709104277,0.000000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
checks,1709104277,1.000000,login successful,,,,,,,,default,,,,,,,
checks,1709104277,1.000000,response body has token ,,,,,,,,default,,,,,,,
http_reqs,1709104277,1.000000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_duration,1709104277,349.488000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_blocked,1709104277,47.473000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_connecting,1709104277,18.211000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_tls_handshaking,1709104277,29.019000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_sending,1709104277,0.431000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_waiting,1709104277,349.013000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_receiving,1709104277,0.044000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_failed,1709104277,0.000000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_reqs,1709104277,1.000000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_duration,1709104277,170.376000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_blocked,1709104277,71.014000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_connecting,1709104277,14.551000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_tls_handshaking,1709104277,55.676000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_sending,1709104277,1.542000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_waiting,1709104277,106.186000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_receiving,1709104277,62.648000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_failed,1709104277,0.000000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
checks,1709104277,1.000000,login successful,,,,,,,,default,,,,,,,
checks,1709104277,1.000000,response body has token ,,,,,,,,default,,,,,,,
http_reqs,1709104278,1.000000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_duration,1709104278,326.335000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_blocked,1709104278,0.000000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_connecting,1709104278,0.000000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_tls_handshaking,1709104278,0.000000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_sending,1709104278,0.070000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_waiting,1709104278,326.214000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_receiving,1709104278,0.051000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_failed,1709104278,0.000000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
checks,1709104278,1.000000,login successful,,,,,,,,default,,,,,,,
checks,1709104278,1.000000,response body has token ,,,,,,,,default,,,,,,,
http_reqs,1709104278,1.000000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_duration,1709104278,114.310000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_blocked,1709104278,0.000000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_connecting,1709104278,0.000000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_tls_handshaking,1709104278,0.000000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_sending,1709104278,0.059000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_waiting,1709104278,36.409000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_receiving,1709104278,77.842000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_failed,1709104278,0.000000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_reqs,1709104278,1.000000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_duration,1709104278,209.571000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_blocked,1709104278,0.001000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_connecting,1709104278,0.000000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_tls_handshaking,1709104278,0.000000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_sending,1709104278,0.102000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_waiting,1709104278,39.533000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_receiving,1709104278,169.936000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_failed,1709104278,0.000000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_reqs,1709104278,1.000000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_duration,1709104278,342.880000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_blocked,1709104278,0.000000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_connecting,1709104278,0.000000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_tls_handshaking,1709104278,0.000000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_sending,1709104278,0.080000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_waiting,1709104278,342.748000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_receiving,1709104278,0.052000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_failed,1709104278,0.000000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
checks,1709104278,1.000000,login successful,,,,,,,,default,,,,,,,
checks,1709104278,1.000000,response body has token ,,,,,,,,default,,,,,,,
http_reqs,1709104278,1.000000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_duration,1709104278,346.790000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_blocked,1709104278,38.002000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_connecting,1709104278,17.050000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_tls_handshaking,1709104278,20.760000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_sending,1709104278,0.158000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_waiting,1709104278,346.590000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_receiving,1709104278,0.042000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
http_req_failed,1709104278,0.000000,,,,true,,POST,https://reqres.in/api/login,HTTP/2.0,default,,200,,tls1.3,https://reqres.in/api/login,,
checks,1709104278,1.000000,login successful,,,,,,,,default,,,,,,,
checks,1709104278,1.000000,response body has token ,,,,,,,,default,,,,,,,
checks,1709104278,1.000000,response code is 200,,,,,,,,default,,,,,,,
data_sent,1709104278,2294.000000,,,,,,,,,default,,,,,,,
data_received,1709104278,501959.000000,,,,,,,,,default,,,,,,,
iteration_duration,1709104278,1558.111095,,,,,,,,,default,,,,,,,
iterations,1709104278,1.000000,,,,,,,,,default,,,,,,,
checks,1709104278,1.000000,response code is 200,,,,,,,,default,,,,,,,
data_sent,1709104278,1450.000000,,,,,,,,,default,,,,,,,
data_received,1709104278,494756.000000,,,,,,,,,default,,,,,,,
iteration_duration,1709104278,1817.671062,,,,,,,,,default,,,,,,,
iterations,1709104278,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1709104278,1.000000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_duration,1709104278,316.955000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
http_req_blocked,1709104278,0.001000,,,,true,,GET,https://website-v3.geekyants.com,HTTP/2.0,default,,200,,tls1.3,https://website-v3.geekyants.com,,
